Name,Active,MCS
1B6_48,1B6,0.289
1B6_49,1B6,0.289
1B6_50,1B6,0.343
1B6_51,1B6,0.471
1B6_52,1B6,0.225
1B6_53,1B6,0.594
1B6_54,1B6,0.389
1B6_55,1B6,0.263
1B6_56,1B6,0.5
1B6_57,1B6,0.531
1B6_58,1B6,0.282
1B6_59,1B6,0.244
1B6_60,1B6,0.4
1B6_61,1B6,0.485
1B6_62,1B6,0.441
1B6_63,1B6,0.441
1B6_64,1B6,0.441
1B6_65,1B6,0.417
1B6_66,1B6,0.441
1B6_67,1B6,0.316
1B6_68,1B6,0.316
1B6_69,1B6,0.545
1B6_70,1B6,0.485
1B6_71,1B6,0.515
1B6_72,1B6,0.594
1B6_73,1B6,0.667
1B6_74,1B6,0.562
1B6_75,1B6,0.562
1B6_76,1B6,0.243
1B6_77,1B6,0.531
1B6_78,1B6,0.389
1B6_79,1B6,0.594
1B6_80,1B6,0.297
1B6_81,1B6,0.515
1B6_82,1B6,0.485
1B6_83,1B6,0.289
1B6_84,1B6,0.243
1B6_85,1B6,0.438
1B6_86,1B6,0.243
1B6_87,1B6,0.484
1B6_88,1B6,0.586
1B6_89,1B6,0.562
1B6_90,1B6,0.484
1B6_91,1B6,0.485
1B6_92,1B6,0.4
1B6_93,1B6,0.531
1B6_94,1B6,0.5
1B6_95,1B6,0.515
1B6_96,1B6,0.515
1B6_97,1B6,0.485
1B6_98,1B6,0.412
1B6_99,1B6,0.724
1B6_100,1B6,0.429
1CH_1,1CH,0.323
1CH_2,1CH,0.258
1CH_3,1CH,0.258
1CH_4,1CH,0.323
1CH_5,1CH,0.4
1CH_6,1CH,0.297
1CH_7,1CH,0.387
1CH_8,1CH,0.452
1CH_9,1CH,0.344
1CH_10,1CH,0.281
1CH_11,1CH,0.556
1CH_12,1CH,0.171
1CH_13,1CH,0.387
1CH_14,1CH,0.433
1CH_15,1CH,0.452
1CH_16,1CH,0.467
1CH_17,1CH,0.375
1CH_18,1CH,0.371
1CH_19,1CH,0.286
1CH_20,1CH,0.189
1CH_21,1CH,0.483
1CH_22,1CH,0.367
1CH_23,1CH,0.171
1CH_24,1CH,0.162
1CH_25,1CH,0.467
1CH_26,1CH,0.257
1CH_27,1CH,0.294
1CH_28,1CH,0.25
1CH_29,1CH,0.286
1CH_30,1CH,0.29
1CH_31,1CH,0.367
1CH_32,1CH,0.406
1CH_33,1CH,0.25
1CH_34,1CH,0.139
1CH_35,1CH,0.265
1CH_36,1CH,0.265
1CH_37,1CH,0.452
1CH_38,1CH,0.294
1CH_39,1CH,0.375
1CH_40,1CH,0.324
1CH_41,1CH,0.222
1CH_42,1CH,0.222
1CH_43,1CH,0.364
1CH_44,1CH,0.364
1CH_45,1CH,0.194
1CH_46,1CH,0.189
1CH_47,1CH,0.257
1CH_48,1CH,0.5
1CH_49,1CH,0.467
1CH_50,1CH,0.188
1D1_1,1D1,0.371
1D1_2,1D1,0.4
1D1_3,1D1,0.316
1D1_4,1D1,0.433
1D1_5,1D1,0.438
1D1_6,1D1,0.483
1D1_7,1D1,0.5
1D1_8,1D1,0.278
1D1_9,1D1,0.167
1D1_10,1D1,0.184
1D1_11,1D1,0.548
1D1_12,1D1,0.189
1D1_13,1D1,0.382
1D1_14,1D1,0.548
1D1_15,1D1,0.324
1D1_16,1D1,0.179
1D1_17,1D1,0.485
1D1_18,1D1,0.361
1D1_19,1D1,0.412
1D1_20,1D1,0.412
1D1_21,1D1,0.419
1D1_22,1D1,0.607
1D1_23,1D1,0.485
1D1_24,1D1,0.567
1D1_25,1D1,0.294
1D1_26,1D1,0.394
1D1_27,1D1,0.364
1D1_28,1D1,0.424
1D1_29,1D1,0.516
1D1_30,1D1,0.412
1D1_31,1D1,0.5
1D1_32,1D1,0.6
1D1_33,1D1,0.343
1D1_34,1D1,0.364
1D1_35,1D1,0.278
1D1_36,1D1,0.467
1D1_37,1D1,0.27
1D1_38,1D1,0.5
1D1_39,1D1,0.312
1D1_40,1D1,0.256
1D1_41,1D1,0.621
1D1_42,1D1,0.567
1D1_43,1D1,0.297
1D1_44,1D1,0.289
1D1_45,1D1,0.243
1D1_46,1D1,0.333
1D1_47,1D1,0.412
1D1_48,1D1,0.394
1D1_49,1D1,0.394
1D1_50,1D1,0.394
1DT_1,1DT,0.25
1DT_2,1DT,0.211
1DT_3,1DT,0.289
1DT_4,1DT,0.237
1DT_5,1DT,0.222
1DT_6,1DT,0.231
1DT_7,1DT,0.27
1DT_8,1DT,0.27
1DT_9,1DT,0.419
1DT_10,1DT,0.237
1DT_11,1DT,0.364
1DT_12,1DT,0.256
1DT_13,1DT,0.438
1DT_14,1DT,0.237
1DT_15,1DT,0.289
1DT_16,1DT,0.205
1DT_17,1DT,0.263
1DT_18,1DT,0.27
1DT_19,1DT,0.353
1DT_20,1DT,0.455
1DT_21,1DT,0.333
1DT_22,1DT,0.231
1DT_23,1DT,0.184
1DT_24,1DT,0.343
1DT_25,1DT,0.343
1DT_26,1DT,0.343
1DT_27,1DT,0.567
1DT_28,1DT,0.382
1DT_29,1DT,0.382
1DT_30,1DT,0.163
1DT_31,1DT,0.333
1DT_32,1DT,0.567
1DT_33,1DT,0.333
1DT_34,1DT,0.231
1DT_35,1DT,0.286
1DT_36,1DT,0.306
1DT_37,1DT,0.256
1DT_38,1DT,0.263
1DT_39,1DT,0.297
1DT_40,1DT,0.333
1DT_41,1DT,0.382
1DT_42,1DT,0.382
1DT_43,1DT,0.467
1DT_44,1DT,0.367
1DT_45,1DT,0.469
1DT_46,1DT,0.455
1DT_47,1DT,0.361
1DT_48,1DT,0.289
1DT_49,1DT,0.211
1DT_50,1DT,0.441
IR1_1,IR1,0.455
IR1_2,IR1,0.167
IR1_3,IR1,0.306
IR1_4,IR1,0.382
IR1_5,IR1,0.256
IR1_6,IR1,0.429
IR1_7,IR1,0.263
IR1_8,IR1,0.515
IR1_9,IR1,0.231
IR1_10,IR1,0.342
IR1_11,IR1,0.353
IR1_12,IR1,0.214
IR1_13,IR1,0.455
IR1_14,IR1,0.438
IR1_15,IR1,0.278
IR1_16,IR1,0.231
IR1_17,IR1,0.438
IR1_18,IR1,0.375
IR1_19,IR1,0.308
IR1_20,IR1,0.5
IR1_21,IR1,0.184
IR1_22,IR1,0.5
IR1_23,IR1,0.394
IR1_24,IR1,0.308
IR1_25,IR1,0.323
IR1_26,IR1,0.467
IR1_27,IR1,0.548
IR1_28,IR1,0.484
IR1_29,IR1,0.189
IR1_30,IR1,0.389
IR1_31,IR1,0.316
IR1_32,IR1,0.371
IR1_33,IR1,0.371
IR1_34,IR1,0.394
IR1_35,IR1,0.263
IR1_36,IR1,0.237
IR1_37,IR1,0.289
IR1_38,IR1,0.441
IR1_39,IR1,0.531
IR1_40,IR1,0.371
IR1_41,IR1,0.371
IR1_42,IR1,0.308
IR1_43,IR1,0.324
IR1_44,IR1,0.342
IR1_45,IR1,0.485
IR1_46,IR1,0.324
IR1_47,IR1,0.25
IR1_48,IR1,0.256
IR1_49,IR1,0.324
IR1_50,IR1,0.343
T28_1,T28,0.481
T28_2,T28,0.5
T28_3,T28,0.615
T28_4,T28,0.533
T28_5,T28,0.593
T28_6,T28,0.654
T28_7,T28,0.64
T28_8,T28,0.483
T28_9,T28,0.571
T28_10,T28,0.542
T28_11,T28,0.652
T28_12,T28,0.667
T28_13,T28,0.593
T28_14,T28,0.533
T28_15,T28,0.29
T28_16,T28,0.696
T28_17,T28,0.5
T28_18,T28,0.682
T28_19,T28,0.367
T28_20,T28,0.483
T28_21,T28,0.577
T28_22,T28,0.708
T28_23,T28,0.652
T28_24,T28,0.565
T28_25,T28,0.577
T28_26,T28,0.32
T28_27,T28,0.6
T28_28,T28,0.68
T28_29,T28,0.452
T28_30,T28,0.583
T28_31,T28,0.6
T28_32,T28,0.609
T28_33,T28,0.542
T28_34,T28,0.467
T28_35,T28,0.565
T28_36,T28,0.522
T28_37,T28,0.577
T28_38,T28,0.739
T28_39,T28,0.6
T28_40,T28,0.52
T28_41,T28,0.68
T28_42,T28,0.464
T28_43,T28,0.609
T28_44,T28,0.696
T28_45,T28,0.696
T28_46,T28,0.6
T28_47,T28,0.625
T28_48,T28,0.56
T28_49,T28,0.696
T28_50,T28,0.393
J94_1,J94,0.39
J94_2,J94,0.317
J94_3,J94,0.5
J94_4,J94,0.472
J94_5,J94,0.474
J94_6,J94,0.486
J94_7,J94,0.317
J94_8,J94,0.262
J94_9,J94,0.182
J94_10,J94,0.256
J94_11,J94,0.255
J94_12,J94,0.214
J94_13,J94,0.326
J94_14,J94,0.293
J94_15,J94,0.178
J94_16,J94,0.326
J94_17,J94,0.372
J94_18,J94,0.302
J94_19,J94,0.267
J94_20,J94,0.366
J94_21,J94,0.333
J94_22,J94,0.366
J94_23,J94,0.326
J94_24,J94,0.167
J94_25,J94,0.293
J94_26,J94,0.159
J94_27,J94,0.3
J94_28,J94,0.238
J94_29,J94,0.262
J94_30,J94,0.244
J94_31,J94,0.186
J94_32,J94,0.275
J94_33,J94,0.275
J94_34,J94,0.486
J94_35,J94,0.238
J94_36,J94,0.213
J94_37,J94,0.205
J94_38,J94,0.359
J94_39,J94,0.275
J94_40,J94,0.233
J94_41,J94,0.35
J94_42,J94,0.293
J94_43,J94,0.395
J94_44,J94,0.308
J94_45,J94,0.342
J94_46,J94,0.31
J94_47,J94,0.255
J94_48,J94,0.222
J94_49,J94,0.286
J94_50,J94,0.333
1FB_1,1FB,0.189
1FB_2,1FB,0.265
1FB_3,1FB,0.294
1FB_4,1FB,0.343
1FB_5,1FB,0.314
1FB_6,1FB,0.25
1FB_7,1FB,0.406
1FB_8,1FB,0.364
1FB_9,1FB,0.353
1FB_10,1FB,0.343
1FB_11,1FB,0.216
1FB_12,1FB,0.216
1FB_13,1FB,0.343
1FB_14,1FB,0.278
1FB_15,1FB,0.25
1FB_16,1FB,0.189
1FB_17,1FB,0.216
1FB_18,1FB,0.353
1FB_19,1FB,0.2
1FB_20,1FB,0.243
1FB_21,1FB,0.216
1FB_22,1FB,0.303
1FB_23,1FB,0.237
1FB_24,1FB,0.194
1FB_25,1FB,0.364
1FB_26,1FB,0.184
1FB_27,1FB,0.364
1FB_28,1FB,0.257
1FB_29,1FB,0.257
1FB_30,1FB,0.216
1FB_31,1FB,0.243
1FB_32,1FB,0.5
1FB_33,1FB,0.27
1FB_34,1FB,0.27
1FB_35,1FB,0.25
1FB_36,1FB,0.25
1FB_37,1FB,0.243
1FB_38,1FB,0.243
1FB_39,1FB,0.294
1FB_40,1FB,0.294
1FB_41,1FB,0.205
1FB_42,1FB,0.189
1FB_43,1FB,0.265
1FB_44,1FB,0.229
1FB_45,1FB,0.25
1FB_46,1FB,0.243
1FB_47,1FB,0.286
1FB_48,1FB,0.189
1FB_49,1FB,0.2
1FB_50,1FB,0.216
IR4_1,IR4,0.27
IR4_2,IR4,0.286
IR4_3,IR4,0.433
IR4_4,IR4,0.441
IR4_5,IR4,0.406
IR4_6,IR4,0.222
IR4_7,IR4,0.455
IR4_8,IR4,0.394
IR4_9,IR4,0.314
IR4_10,IR4,0.406
IR4_11,IR4,0.278
IR4_12,IR4,0.5
IR4_13,IR4,0.469
IR4_14,IR4,0.469
IR4_15,IR4,0.533
IR4_16,IR4,0.455
IR4_17,IR4,0.552
IR4_18,IR4,0.265
IR4_19,IR4,0.278
IR4_20,IR4,0.455
IR4_21,IR4,0.394
IR4_22,IR4,0.314
IR4_23,IR4,0.517
IR4_24,IR4,0.333
IR4_25,IR4,0.548
IR4_26,IR4,0.533
IR4_27,IR4,0.375
IR4_28,IR4,0.361
IR4_29,IR4,0.371
IR4_30,IR4,0.455
IR4_31,IR4,0.367
IR4_32,IR4,0.484
IR4_33,IR4,0.533
IR4_34,IR4,0.243
IR4_35,IR4,0.469
IR4_36,IR4,0.5
IR4_37,IR4,0.438
IR4_38,IR4,0.441
IR4_39,IR4,0.441
IR4_40,IR4,0.5
IR4_41,IR4,0.333
IR4_42,IR4,0.324
IR4_43,IR4,0.2
IR4_44,IR4,0.278
IR4_45,IR4,0.438
IR4_46,IR4,0.394
IR4_47,IR4,0.484
IR4_48,IR4,0.655
IR4_49,IR4,0.424
IR4_50,IR4,0.394
1HX_1,1HX,0.344
1HX_2,1HX,0.355
1HX_3,1HX,0.414
1HX_4,1HX,0.367
1HX_5,1HX,0.5
1HX_6,1HX,0.4
1HX_7,1HX,0.2
1HX_8,1HX,0.303
1HX_9,1HX,0.625
1HX_10,1HX,0.519
1HX_11,1HX,0.4
1HX_12,1HX,0.323
1HX_13,1HX,0.333
1HX_14,1HX,0.5
1HX_15,1HX,0.355
1HX_16,1HX,0.242
1HX_17,1HX,0.303
1HX_18,1HX,0.419
1HX_19,1HX,0.5
1HX_20,1HX,0.3
1HX_21,1HX,0.517
1HX_22,1HX,0.481
1HX_23,1HX,0.556
1HX_24,1HX,0.212
1HX_25,1HX,0.258
1HX_26,1HX,0.323
1HX_27,1HX,0.5
1HX_28,1HX,0.5
1HX_29,1HX,0.615
1HX_30,1HX,0.6
1HX_31,1HX,0.577
1HX_32,1HX,0.577
1HX_33,1HX,0.615
1HX_34,1HX,0.68
1HX_35,1HX,0.273
1HX_36,1HX,0.593
1HX_37,1HX,0.367
1HX_38,1HX,0.4
1HX_39,1HX,0.654
1HX_40,1HX,0.273
1HX_41,1HX,0.433
1HX_42,1HX,0.577
1HX_43,1HX,0.519
1HX_44,1HX,0.68
1HX_45,1HX,0.235
1HX_46,1HX,0.273
1HX_47,1HX,0.464
1HX_48,1HX,0.367
1HX_49,1HX,0.483
1HX_50,1HX,0.346
1GM_1,1GM,0.484
1GM_2,1GM,0.323
1GM_3,1GM,0.438
1GM_4,1GM,0.314
1GM_5,1GM,0.286
1GM_6,1GM,0.323
1GM_7,1GM,0.306
1GM_8,1GM,0.303
1GM_9,1GM,0.265
1GM_10,1GM,0.615
1GM_11,1GM,0.419
1GM_12,1GM,0.323
1GM_13,1GM,0.273
1GM_14,1GM,0.222
1GM_15,1GM,0.4
1GM_16,1GM,0.344
1GM_17,1GM,0.593
1GM_18,1GM,0.333
1GM_19,1GM,0.324
1GM_20,1GM,0.294
1GM_21,1GM,0.571
1GM_22,1GM,0.571
1GM_23,1GM,0.4
1GM_24,1GM,0.257
1GM_25,1GM,0.333
1GM_26,1GM,0.355
1GM_27,1GM,0.533
1GM_28,1GM,0.303
1GM_29,1GM,0.333
1GM_30,1GM,0.464
1GM_31,1GM,0.323
1GM_32,1GM,0.344
1GM_33,1GM,0.323
1GM_34,1GM,0.344
1GM_35,1GM,0.303
1GM_36,1GM,0.314
1GM_37,1GM,0.257
1GM_38,1GM,0.257
1GM_39,1GM,0.519
1GM_40,1GM,0.536
1GM_41,1GM,0.387
1GM_42,1GM,0.303
1GM_43,1GM,0.375
1GM_44,1GM,0.615
1GM_45,1GM,0.257
1GM_46,1GM,0.375
1GM_47,1GM,0.333
1GM_48,1GM,0.333
1GM_49,1GM,0.353
1GM_50,1GM,0.306
1GS_1,1GS,0.316
1GS_2,1GS,0.324
1GS_3,1GS,0.324
1GS_4,1GS,0.308
1GS_5,1GS,0.308
1GS_6,1GS,0.286
1GS_7,1GS,0.25
1GS_8,1GS,0.243
1GS_9,1GS,0.297
1GS_10,1GS,0.343
1GS_11,1GS,0.389
1GS_12,1GS,0.297
1GS_13,1GS,0.25
1GS_14,1GS,0.27
1GS_15,1GS,0.263
1GS_16,1GS,0.282
1GS_17,1GS,0.286
1GS_18,1GS,0.306
1GS_19,1GS,0.457
1GS_20,1GS,0.471
1GS_21,1GS,0.545
1GS_22,1GS,0.545
1GS_23,1GS,0.514
1GS_24,1GS,0.417
1GS_25,1GS,0.289
1GS_26,1GS,0.581
1GS_27,1GS,0.417
1GS_28,1GS,0.394
1GS_29,1GS,0.333
1GS_30,1GS,0.529
1GS_31,1GS,0.545
1GS_32,1GS,0.256
1GS_33,1GS,0.314
1GS_34,1GS,0.25
1GS_35,1GS,0.324
1GS_36,1GS,0.342
1GS_37,1GS,0.286
1GS_38,1GS,0.333
1GS_39,1GS,0.353
1GS_40,1GS,0.297
1GS_41,1GS,0.364
1GS_42,1GS,0.394
1GS_43,1GS,0.333
1GS_44,1GS,0.275
1GS_45,1GS,0.351
1GS_46,1GS,0.286
1GS_47,1GS,0.275
1GS_48,1GS,0.389
1GS_49,1GS,0.263
1GS_50,1GS,0.282
1J5_1,1J5,0.5
1J5_2,1J5,0.452
1J5_3,1J5,0.364
1J5_4,1J5,0.294
1J5_5,1J5,0.467
1J5_6,1J5,0.353
1J5_7,1J5,0.324
1J5_8,1J5,0.324
1J5_9,1J5,0.517
1J5_10,1J5,0.375
1J5_11,1J5,0.692
1J5_12,1J5,0.344
1J5_13,1J5,0.273
1J5_14,1J5,0.424
1J5_15,1J5,0.419
1J5_16,1J5,0.607
1J5_17,1J5,0.206
1J5_18,1J5,0.5
1J5_19,1J5,0.294
1J5_20,1J5,0.517
1J5_21,1J5,0.533
1J5_22,1J5,0.571
1J5_23,1J5,0.467
1J5_24,1J5,0.516
1J5_25,1J5,0.211
1J5_26,1J5,0.324
1J5_27,1J5,0.533
1J5_28,1J5,0.229
1J5_29,1J5,0.448
1J5_30,1J5,0.367
1J5_31,1J5,0.375
1J5_32,1J5,0.419
1J5_33,1J5,0.536
1J5_34,1J5,0.517
1J5_35,1J5,0.433
1J5_36,1J5,0.536
1J5_37,1J5,0.517
1J5_38,1J5,0.419
1J5_39,1J5,0.571
1J5_40,1J5,0.344
1J5_41,1J5,0.467
1J5_42,1J5,0.517
1J5_43,1J5,0.571
1J5_44,1J5,0.464
1J5_45,1J5,0.538
1J5_46,1J5,0.433
1J5_47,1J5,0.419
1J5_48,1J5,0.278
1J5_49,1J5,0.467
1J5_50,1J5,0.281
1J6_1,1J6,0.4
1J6_2,1J6,0.424
1J6_3,1J6,0.286
1J6_4,1J6,0.243
1J6_5,1J6,0.6
1J6_6,1J6,0.6
1J6_7,1J6,0.567
1J6_8,1J6,0.229
1J6_9,1J6,0.343
1J6_10,1J6,0.324
1J6_11,1J6,0.25
1J6_12,1J6,0.324
1J6_13,1J6,0.333
1J6_14,1J6,0.343
1J6_15,1J6,0.297
1J6_16,1J6,0.394
1J6_17,1J6,0.4
1J6_18,1J6,0.406
1J6_19,1J6,0.179
1J6_20,1J6,0.278
1J6_21,1J6,0.314
1J6_22,1J6,0.704
1J6_23,1J6,0.297
1J6_24,1J6,0.179
1J6_25,1J6,0.5
1J6_26,1J6,0.531
1J6_27,1J6,0.485
1J6_28,1J6,0.567
1J6_29,1J6,0.586
1J6_30,1J6,0.586
1J6_31,1J6,0.424
1J6_32,1J6,0.438
1J6_33,1J6,0.406
1J6_34,1J6,0.424
1J6_35,1J6,0.314
1J6_36,1J6,0.412
1J6_37,1J6,0.412
1J6_38,1J6,0.469
1J6_39,1J6,0.257
1J6_40,1J6,0.324
1J6_41,1J6,0.25
1J6_42,1J6,0.424
1J6_43,1J6,0.424
1J6_44,1J6,0.517
1J6_45,1J6,0.4
1J6_46,1J6,0.533
1J6_47,1J6,0.452
1J6_48,1J6,0.6
1J6_49,1J6,0.567
1J6_50,1J6,0.424
15T_1,15T,0.225
15T_2,15T,0.429
15T_3,15T,0.225
15T_4,15T,0.289
15T_5,15T,0.516
15T_6,15T,0.324
15T_7,15T,0.146
15T_8,15T,0.429
15T_9,15T,0.25
15T_10,15T,0.485
15T_11,15T,0.306
15T_12,15T,0.667
15T_13,15T,0.545
15T_14,15T,0.378
15T_15,15T,0.297
15T_16,15T,0.485
15T_17,15T,0.256
15T_18,15T,0.469
15T_19,15T,0.452
15T_20,15T,0.216
15T_21,15T,0.243
15T_22,15T,0.351
15T_23,15T,0.515
15T_24,15T,0.243
15T_25,15T,0.552
15T_26,15T,0.545
15T_27,15T,0.333
15T_28,15T,0.441
15T_29,15T,0.278
15T_30,15T,0.515
15T_31,15T,0.4
15T_32,15T,0.455
15T_33,15T,0.282
15T_34,15T,0.5
15T_35,15T,0.515
15T_36,15T,0.471
15T_37,15T,0.441
15T_38,15T,0.531
15T_39,15T,0.371
15T_40,15T,0.324
15T_41,15T,0.211
15T_42,15T,0.455
15T_43,15T,0.567
15T_44,15T,0.406
15T_45,15T,0.581
15T_46,15T,0.516
15T_47,15T,0.371
15T_48,15T,0.237
15T_49,15T,0.613
15T_50,15T,0.195
1GU_1,1GU,0.244
1GU_2,1GU,0.316
1GU_3,1GU,0.306
1GU_4,1GU,0.289
1GU_5,1GU,0.457
1GU_6,1GU,0.361
1GU_7,1GU,0.485
1GU_8,1GU,0.389
1GU_9,1GU,0.282
1GU_10,1GU,0.351
1GU_11,1GU,0.371
1GU_12,1GU,0.361
1GU_13,1GU,0.25
1GU_14,1GU,0.243
1GU_15,1GU,0.455
1GU_16,1GU,0.484
1GU_17,1GU,0.353
1GU_18,1GU,0.289
1GU_19,1GU,0.394
1GU_20,1GU,0.457
1GU_21,1GU,0.282
1GU_22,1GU,0.486
1GU_23,1GU,0.5
1GU_24,1GU,0.222
1GU_25,1GU,0.361
1GU_26,1GU,0.351
1GU_27,1GU,0.444
1GU_28,1GU,0.316
1GU_29,1GU,0.282
1GU_30,1GU,0.351
1GU_31,1GU,0.441
1GU_32,1GU,0.371
1GU_33,1GU,0.353
1GU_34,1GU,0.324
1GU_35,1GU,0.438
1GU_36,1GU,0.211
1GU_37,1GU,0.316
1GU_38,1GU,0.484
1GU_39,1GU,0.308
1GU_40,1GU,0.364
1GU_41,1GU,0.394
1GU_42,1GU,0.389
1GU_43,1GU,0.286
1GU_44,1GU,0.216
1GU_45,1GU,0.222
1GU_46,1GU,0.278
1GU_47,1GU,0.545
1GU_48,1GU,0.333
1GU_49,1GU,0.275
1GU_50,1GU,0.25
IXE_1,IXE,0.382
IXE_2,IXE,0.364
IXE_3,IXE,0.235
IXE_4,IXE,0.433
IXE_5,IXE,0.375
IXE_6,IXE,0.433
IXE_7,IXE,0.433
IXE_8,IXE,0.229
IXE_9,IXE,0.433
IXE_10,IXE,0.467
IXE_11,IXE,0.571
IXE_12,IXE,0.2
IXE_13,IXE,0.419
IXE_14,IXE,0.483
IXE_15,IXE,0.303
IXE_16,IXE,0.184
IXE_17,IXE,0.444
IXE_18,IXE,0.375
IXE_19,IXE,0.375
IXE_20,IXE,0.387
IXE_21,IXE,0.419
IXE_22,IXE,0.387
IXE_23,IXE,0.419
IXE_24,IXE,0.143
IXE_25,IXE,0.273
IXE_26,IXE,0.419
IXE_27,IXE,0.222
IXE_28,IXE,0.5
IXE_29,IXE,0.375
IXE_30,IXE,0.444
IXE_31,IXE,0.229
IXE_32,IXE,0.3
IXE_33,IXE,0.118
IXE_34,IXE,0.444
IXE_35,IXE,0.419
IXE_36,IXE,0.424
IXE_37,IXE,0.4
IXE_38,IXE,0.387
IXE_39,IXE,0.355
IXE_40,IXE,0.312
IXE_41,IXE,0.538
IXE_42,IXE,0.419
IXE_43,IXE,0.433
IXE_44,IXE,0.194
IXE_45,IXE,0.222
IXE_46,IXE,0.265
IXE_47,IXE,0.167
IXE_48,IXE,0.229
IXE_49,IXE,0.257
IXE_50,IXE,0.243
IXE_51,IXE,0.353
IXE_52,IXE,0.2
IXE_53,IXE,0.344
IXE_54,IXE,0.452
IXE_55,IXE,0.375
IXE_56,IXE,0.184
IXE_57,IXE,0.412
IXE_58,IXE,0.184
IXE_59,IXE,0.189
IXE_60,IXE,0.216
IXE_61,IXE,0.205
IXE_62,IXE,0.419
IXE_63,IXE,0.467
IXE_64,IXE,0.452
IXE_65,IXE,0.484
IXE_66,IXE,0.4
IXE_67,IXE,0.364
IXE_68,IXE,0.297
IXE_69,IXE,0.306
IXE_70,IXE,0.324
IXE_71,IXE,0.467
IXE_72,IXE,0.323
IXE_73,IXE,0.467
IXE_74,IXE,0.4
IXE_75,IXE,0.184
IXE_76,IXE,0.167
IXE_77,IXE,0.257
IXE_78,IXE,0.257
IXE_79,IXE,0.189
IXE_80,IXE,0.419
IXE_81,IXE,0.189
IXE_82,IXE,0.419
IXE_83,IXE,0.367
IXE_84,IXE,0.367
IXE_85,IXE,0.367
IXE_86,IXE,0.367
IXE_87,IXE,0.379
IXE_88,IXE,0.379
IXE_89,IXE,0.393
IXE_90,IXE,0.367
IXE_91,IXE,0.333
IXE_92,IXE,0.303
IXE_93,IXE,0.483
IXE_94,IXE,0.387
IXE_95,IXE,0.375
IXE_96,IXE,0.375
IXE_97,IXE,0.433
IXE_98,IXE,0.419
IXE_99,IXE,0.27
IXE_100,IXE,0.375
IXF_1,IXF,0.243
IXF_2,IXF,0.343
IXF_3,IXF,0.294
IXF_4,IXF,0.394
IXF_5,IXF,0.286
IXF_6,IXF,0.517
IXF_7,IXF,0.194
IXF_8,IXF,0.211
IXF_9,IXF,0.419
IXF_10,IXF,0.483
IXF_11,IXF,0.536
IXF_12,IXF,0.536
IXF_13,IXF,0.314
IXF_14,IXF,0.314
IXF_15,IXF,0.333
IXF_16,IXF,0.355
IXF_17,IXF,0.333
IXF_18,IXF,0.548
IXF_19,IXF,0.343
IXF_20,IXF,0.375
IXF_21,IXF,0.343
IXF_22,IXF,0.343
IXF_23,IXF,0.375
IXF_24,IXF,0.419
IXF_25,IXF,0.324
IXF_26,IXF,0.433
IXF_27,IXF,0.467
IXF_28,IXF,0.483
IXF_29,IXF,0.4
IXF_30,IXF,0.379
IXF_31,IXF,0.387
IXF_32,IXF,0.571
IXF_33,IXF,0.483
IXF_34,IXF,0.387
IXF_35,IXF,0.379
IXF_36,IXF,0.414
IXF_37,IXF,0.379
IXF_38,IXF,0.367
IXF_39,IXF,0.367
IXF_40,IXF,0.355
IXF_41,IXF,0.257
IXF_42,IXF,0.387
IXF_43,IXF,0.4
IXF_44,IXF,0.615
IXF_45,IXF,0.433
IXF_46,IXF,0.419
IXF_47,IXF,0.375
IXF_48,IXF,0.333
IXF_49,IXF,0.375
IXF_50,IXF,0.4
IXF_51,IXF,0.433
IXF_52,IXF,0.433
IXF_53,IXF,0.355
IXF_54,IXF,0.294
IXF_55,IXF,0.654
IXF_56,IXF,0.265
IXF_57,IXF,0.5
IXF_58,IXF,0.483
IXF_59,IXF,0.273
IXF_60,IXF,0.654
IXF_61,IXF,0.433
IXF_62,IXF,0.4
IXF_63,IXF,0.571
IXF_64,IXF,0.571
IXF_65,IXF,0.3
IXF_66,IXF,0.448
IXF_67,IXF,0.467
IXF_68,IXF,0.483
IXF_69,IXF,0.593
IXF_70,IXF,0.593
IXF_71,IXF,0.536
IXF_72,IXF,0.265
IXF_73,IXF,0.265
IXF_74,IXF,0.229
IXF_75,IXF,0.5
IXF_76,IXF,0.4
IXF_77,IXF,0.312
IXF_78,IXF,0.407
IXF_79,IXF,0.483
IXF_80,IXF,0.375
IXF_81,IXF,0.448
IXF_82,IXF,0.483
IXF_83,IXF,0.433
IXF_84,IXF,0.448
IXF_85,IXF,0.414
IXF_86,IXF,0.355
IXF_87,IXF,0.312
IXF_88,IXF,0.273
IXF_89,IXF,0.467
IXF_90,IXF,0.467
IXF_91,IXF,0.281
IXF_92,IXF,0.312
IXF_93,IXF,0.419
IXF_94,IXF,0.536
IXF_95,IXF,0.429
IXF_96,IXF,0.429
IXF_97,IXF,0.536
IXF_98,IXF,0.448
IXF_99,IXF,0.433
IXF_100,IXF,0.265
1JE_1,1JE,0.516
1JE_2,1JE,0.607
1JE_3,1JE,0.667
1JE_4,1JE,0.548
1JE_5,1JE,0.552
1JE_6,1JE,0.643
1JE_7,1JE,0.371
1JE_8,1JE,0.567
1JE_9,1JE,0.654
1JE_10,1JE,0.577
1JE_11,1JE,0.643
1JE_12,1JE,0.731
1JE_13,1JE,0.577
1JE_14,1JE,0.667
1JE_15,1JE,0.312
1JE_16,1JE,0.654
1JE_17,1JE,0.556
