Name,ShapeQuery,TanimotoCombo,ShapeTanimoto,ColorTanimoto
SB0_78_40,mini_4fa2_model0_chainA_SB0_resi402__chainA_altB_1,0.942,0.615,0.327
SB0_29_160,mini_4fa2_model0_chainA_SB0_resi402__chainA_altB_1,0.94,0.694,0.246
SB0_43_12,mini_4fa2_model0_chainA_SB0_resi402__chainA_altB_1,0.917,0.598,0.319
0T0_17_3,mini_4fal_model0_chainA_0T0_resi402__chainA_altB_1,1.192,0.755,0.437
0T0_20_12,mini_4fal_model0_chainA_0T0_resi402__chainA_altB_1,1.17,0.735,0.435
0T0_7_74,mini_4fal_model0_chainA_0T0_resi402__chainA_altB_1,1.111,0.748,0.363
0T4_43_115,mini_4fdn_model0_chainA_0T4_resi901__chainA_1,1.249,0.645,0.604
0T4_3_93,mini_4fdn_model0_chainA_0T4_resi901__chainA_1,1.228,0.789,0.438
0T4_8_39,mini_4fdn_model0_chainA_0T4_resi901__chainA_1,1.138,0.664,0.474
0UJ_17_33,mini_4fk6_model0_chainB_0UJ_resi1201__chainB_altB_1,0.959,0.727,0.232
0UJ_9_2,mini_4fk6_model0_chainB_0UJ_resi1201__chainB_altB_1,0.954,0.702,0.252
0UJ_24_7,mini_4fk6_model0_chainB_0UJ_resi1201__chainB_altB_1,0.949,0.715,0.234
09K_8_92,mini_4fki_model0_chainA_09K_resi301__chainA_altB_1,1.109,0.738,0.371
09K_11_233,mini_4fki_model0_chainA_09K_resi301__chainA_altB_1,1.031,0.735,0.296
09K_16_256,mini_4fki_model0_chainA_09K_resi301__chainA_altB_1,1.03,0.668,0.362
11K_16_156,mini_4fkj_model0_chainA_11K_resi301__chainA_altA_1,0.944,0.649,0.295
11K_44_222,mini_4fkj_model0_chainA_11K_resi301__chainA_altA_1,0.928,0.618,0.31
11K_3_273,mini_4fkj_model0_chainA_11K_resi301__chainA_altA_1,0.926,0.731,0.195
20K_22_30,mini_4fko_model0_chainA_20K_resi301__chainA_altB_1,1.083,0.7,0.383
20K_23_92,mini_4fko_model0_chainA_20K_resi301__chainA_altB_1,1.08,0.77,0.309
20K_46_23,mini_4fko_model0_chainA_20K_resi301__chainA_altB_1,1.073,0.754,0.319
45K_4_59,mini_4fkr_model0_chainA_45K_resi301__chainA_altB_1,1.079,0.81,0.269
45K_37_5,mini_4fkr_model0_chainA_45K_resi301__chainA_altB_1,0.959,0.741,0.218
45K_30_119,mini_4fkr_model0_chainA_45K_resi301__chainA_altB_1,0.958,0.641,0.317
854_15_7,mini_4fn2_model0_chainB_854_altA_resi300__chainB_1,1.169,0.6,0.57
854_29_58,mini_4fn2_model0_chainB_854_altA_resi300__chainB_1,1.131,0.642,0.489
854_31_11,mini_4fn2_model0_chainB_854_altA_resi300__chainB_1,1.13,0.677,0.454
AZ3_1_66,mini_4fqo_model0_chainA_AZ3_resi103__chainA_altA_1,0.783,0.667,0.116
AZ3_2_64,mini_4fqo_model0_chainA_AZ3_resi103__chainA_altA_1,0.75,0.646,0.104
AZ3_16_7,mini_4fqo_model0_chainA_AZ3_resi103__chainA_altA_1,0.675,0.538,0.137
0V6_40_55,mini_4frs_model0_chainA_0V6_resi501__chainA_altA_1,0.984,0.705,0.279
0V6_17_0,mini_4frs_model0_chainA_0V6_resi501__chainA_altA_1,0.946,0.678,0.268
0V6_13_240,mini_4frs_model0_chainA_0V6_resi501__chainA_altA_1,0.889,0.693,0.195
HK1_2_59,mini_4fsm_model0_chainA_HK1_resi301__chainA_altA_1,1.195,0.766,0.429
HK1_33_286,mini_4fsm_model0_chainA_HK1_resi301__chainA_altA_1,1.162,0.762,0.399
HK1_41_2,mini_4fsm_model0_chainA_HK1_resi301__chainA_altA_1,1.12,0.849,0.271
HKC_16_249,mini_4fsr_model0_chainA_HKC_resi300__chainA_altA_1,1.085,0.785,0.3
HKC_35_75,mini_4fsr_model0_chainA_HKC_resi300__chainA_altA_1,1.009,0.798,0.211
HKC_32_6,mini_4fsr_model0_chainA_HKC_resi300__chainA_altA_1,0.991,0.788,0.202
HK4_46_15,mini_4fst_model0_chainA_HK4_resi301__chainA_altA_1,1.079,0.765,0.314
HK4_6_15,mini_4fst_model0_chainA_HK4_resi301__chainA_altA_1,0.935,0.763,0.172
HK4_13_1,mini_4fst_model0_chainA_HK4_resi301__chainA_altA_1,0.931,0.669,0.262
HK5_20_85,mini_4fsu_model0_chainA_HK5_resi301__chainA_altB_1,1.116,0.774,0.343
HK5_24_129,mini_4fsu_model0_chainA_HK5_resi301__chainA_altB_1,1.064,0.76,0.304
HK5_19_15,mini_4fsu_model0_chainA_HK5_resi301__chainA_altB_1,1.03,0.716,0.314
HK7_28_58,mini_4fsy_model0_chainA_HK7_resi301__chainA_altB_1,1.068,0.786,0.282
HK7_10_95,mini_4fsy_model0_chainA_HK7_resi301__chainA_altB_1,1.001,0.772,0.229
HK7_11_22,mini_4fsy_model0_chainA_HK7_resi301__chainA_altB_1,0.988,0.789,0.198
HK8_11_1,mini_4fsz_model0_chainA_HK8_resi301__chainA_altA_1,1.068,0.728,0.34
HK8_35_84,mini_4fsz_model0_chainA_HK8_resi301__chainA_altA_1,1.064,0.682,0.382
HK8_49_123,mini_4fsz_model0_chainA_HK8_resi301__chainA_altA_1,1.014,0.697,0.317
HK9_21_107,mini_4ft0_model0_chainA_HK9_resi301__chainA_altA_1,0.98,0.681,0.3
HK9_34_11,mini_4ft0_model0_chainA_HK9_resi301__chainA_altA_1,0.95,0.797,0.153
HK9_48_156,mini_4ft0_model0_chainA_HK9_resi301__chainA_altA_1,0.945,0.777,0.169
H1K_17_28,mini_4ft3_model0_chainA_H1K_resi301__chainA_altB_1,1.062,0.834,0.228
H1K_8_44,mini_4ft3_model0_chainA_H1K_resi301__chainA_altB_1,1.06,0.783,0.278
H1K_44_51,mini_4ft3_model0_chainA_H1K_resi301__chainA_altB_1,1.052,0.763,0.289
H5K_16_12,mini_4fta_model0_chainA_H5K_resi301__chainA_altB_1,1.075,0.86,0.215
H5K_26_89,mini_4fta_model0_chainA_H5K_resi301__chainA_altB_1,0.967,0.807,0.16
H5K_40_201,mini_4fta_model0_chainA_H5K_resi301__chainA_altB_1,0.958,0.798,0.16
H6K_5_149,mini_4ftc_model0_chainA_H6K_resi301__chainA_altB_1,1.132,0.824,0.308
H6K_34_263,mini_4ftc_model0_chainA_H6K_resi301__chainA_altB_1,1.069,0.821,0.248
H6K_21_292,mini_4ftc_model0_chainA_H6K_resi301__chainA_altB_1,0.98,0.75,0.23
H8K_23_28,mini_4ftj_model0_chainA_H8K_resi301__chainA_altA_1,0.779,0.596,0.183
H8K_47_33,mini_4ftj_model0_chainA_H8K_resi301__chainA_altA_1,0.772,0.627,0.144
H8K_3_8,mini_4ftj_model0_chainA_H8K_resi301__chainA_altA_1,0.759,0.492,0.267
H9K_26_24,mini_4ftk_model0_chainA_H9K_resi301__chainA_altB_1,1.05,0.659,0.391
H9K_48_31,mini_4ftk_model0_chainA_H9K_resi301__chainA_altB_1,0.9,0.619,0.282
H9K_15_6,mini_4ftk_model0_chainA_H9K_resi301__chainA_altB_1,0.882,0.731,0.151
H0K_1_63,mini_4ftl_model0_chainA_H0K_resi301__chainA_altA_1,0.935,0.765,0.17
H0K_6_0,mini_4ftl_model0_chainA_H0K_resi301__chainA_altA_1,0.925,0.67,0.255
H0K_40_73,mini_4ftl_model0_chainA_H0K_resi301__chainA_altA_1,0.9,0.618,0.282
1HK_23_7,mini_4ftm_model0_chainA_1HK_resi301__chainA_altB_1,1.152,0.804,0.348
1HK_3_11,mini_4ftm_model0_chainA_1HK_resi301__chainA_altB_1,1.109,0.792,0.317
1HK_21_61,mini_4ftm_model0_chainA_1HK_resi301__chainA_altB_1,1.067,0.655,0.412
4HK_9_6,mini_4ftq_model0_chainA_4HK_resi301__chainA_altA_1,1.048,0.82,0.228
4HK_22_125,mini_4ftq_model0_chainA_4HK_resi301__chainA_altA_1,1.004,0.776,0.228
4HK_35_13,mini_4ftq_model0_chainA_4HK_resi301__chainA_altA_1,0.986,0.747,0.239
7HK_41_50,mini_4ftu_model0_chainA_7HK_resi301__chainA_altA_1,1.014,0.636,0.378
7HK_62_11,mini_4ftu_model0_chainA_7HK_resi301__chainA_altA_1,0.988,0.776,0.212
7HK_24_140,mini_4ftu_model0_chainA_7HK_resi301__chainA_altA_1,0.941,0.721,0.221
1U2_32_16,mini_4fuh_model0_chainA_1U2_resi301__chainA_altB_1,0.924,0.752,0.171
1U2_49_252,mini_4fuh_model0_chainA_1U2_resi301__chainA_altB_1,0.888,0.717,0.171
1U2_29_177,mini_4fuh_model0_chainA_1U2_resi301__chainA_altB_1,0.861,0.654,0.207
E75_29_152,mini_4fux_model0_chainA_E75_resi401__chainA_1,0.965,0.691,0.275
E75_28_52,mini_4fux_model0_chainA_E75_resi401__chainA_1,0.959,0.736,0.223
E75_48_18,mini_4fux_model0_chainA_E75_resi401__chainA_1,0.954,0.719,0.235
EK2_29_282,mini_4fuy_model0_chainA_EK2_resi401__chainA_altB_1,1.028,0.846,0.182
EK2_35_29,mini_4fuy_model0_chainA_EK2_resi401__chainA_altB_1,1.011,0.714,0.297
EK2_30_34,mini_4fuy_model0_chainA_EK2_resi401__chainA_altB_1,0.954,0.747,0.207
EK7_9_5,mini_4fv4_model0_chainA_EK7_resi401__chainA_altA_1,1.183,0.607,0.575
EK7_32_65,mini_4fv4_model0_chainA_EK7_resi401__chainA_altA_1,0.982,0.691,0.291
EK7_45_59,mini_4fv4_model0_chainA_EK7_resi401__chainA_altA_1,0.962,0.745,0.217
L59_22_24,mini_4fw6_model0_chainC_L59_resi302__chainC_altA_1,0.915,0.596,0.319
L59_50_86,mini_4fw6_model0_chainC_L59_resi302__chainC_altA_1,0.877,0.477,0.4
L59_16_225,mini_4fw6_model0_chainC_L59_resi302__chainC_altA_1,0.868,0.623,0.244
0VE_10_162,mini_4fyn_model0_chainA_0VE_resi701__chainA_altA_1,0.913,0.743,0.17
0VE_45_233,mini_4fyn_model0_chainA_0VE_resi701__chainA_altA_1,0.904,0.691,0.213
0VE_1_101,mini_4fyn_model0_chainA_0VE_resi701__chainA_altA_1,0.876,0.701,0.175
0VM_27_105,mini_4g16_model0_chainA_0VM_resi401__chainA_1,1.077,0.525,0.552
0VM_24_185,mini_4g16_model0_chainA_0VM_resi401__chainA_1,0.924,0.659,0.265
0VM_26_213,mini_4g16_model0_chainA_0VM_resi401__chainA_1,0.918,0.756,0.162
C07_38_12,mini_4g2f_model0_chainA_C07_resi1001__chainA_altB_1,1.227,0.809,0.418
C07_45_47,mini_4g2f_model0_chainA_C07_resi1001__chainA_altB_1,1.038,0.788,0.25
C07_21_11,mini_4g2f_model0_chainA_C07_resi1001__chainA_altB_1,1.03,0.788,0.242
0WC_93_235,mini_4g3e_model0_chainB_0WC_resi702__chainB_1,0.92,0.708,0.212
0WC_42_22,mini_4g3e_model0_chainB_0WC_resi702__chainB_1,0.918,0.7,0.218
0WC_98_73,mini_4g3e_model0_chainB_0WC_resi702__chainB_1,0.904,0.675,0.229
0WB_22_210,mini_4g3f_model0_chainA_0WB_resi701__chainA_altA_1,1.307,0.703,0.604
0WB_8_86,mini_4g3f_model0_chainA_0WB_resi701__chainA_altA_1,1.165,0.693,0.472
0WB_20_8,mini_4g3f_model0_chainA_0WB_resi701__chainA_altA_1,1.132,0.763,0.369
2X9_49_60,mini_4gca_model0_chainA_2X9_resi402__chainA_altA_1,1.041,0.743,0.298
2X9_44_30,mini_4gca_model0_chainA_2X9_resi402__chainA_altA_1,0.975,0.621,0.354
2X9_8_158,mini_4gca_model0_chainA_2X9_resi402__chainA_altA_1,0.959,0.746,0.213
SUY_69_38,mini_4gfn_model0_chainA_SUY_resi301__chainA_1,1.102,0.731,0.371
SUY_45_52,mini_4gfn_model0_chainA_SUY_resi301__chainA_1,1.002,0.687,0.315
SUY_79_68,mini_4gfn_model0_chainA_SUY_resi301__chainA_1,0.988,0.737,0.251
0X3_17_16,mini_4ghi_model0_chainA_0X3_resi401__chainA_altA_1,1.17,0.824,0.346
0X3_45_35,mini_4ghi_model0_chainA_0X3_resi401__chainA_altA_1,1.132,0.752,0.38
0X3_27_58,mini_4ghi_model0_chainA_0X3_resi401__chainA_altA_1,1.131,0.758,0.373
0X5_5_6,mini_4gih_model0_chainA_0X5_resi1201__chainA_altA_1,1.107,0.68,0.427
0X5_39_122,mini_4gih_model0_chainA_0X5_resi1201__chainA_altA_1,1.088,0.745,0.344
0X5_24_104,mini_4gih_model0_chainA_0X5_resi1201__chainA_altA_1,1.039,0.743,0.296
0X6_5_10,mini_4gii_model0_chainA_0X6_resi1201__chainA_1,1.044,0.767,0.277
0X6_45_38,mini_4gii_model0_chainA_0X6_resi1201__chainA_1,1.031,0.68,0.35
0X6_8_191,mini_4gii_model0_chainA_0X6_resi1201__chainA_1,1.019,0.693,0.326
0XH_33_14,mini_4gj2_model0_chainA_0XH_resi1201__chainA_1,1.053,0.726,0.327
0XH_3_39,mini_4gj2_model0_chainA_0XH_resi1201__chainA_1,1.052,0.754,0.298
0XH_34_16,mini_4gj2_model0_chainA_0XH_resi1201__chainA_1,1.043,0.634,0.41
0XP_37_118,mini_4gj3_model0_chainA_0XP_resi1201__chainA_1,0.983,0.642,0.34
0XP_8_10,mini_4gj3_model0_chainA_0XP_resi1201__chainA_1,0.976,0.711,0.265
0XP_27_11,mini_4gj3_model0_chainA_0XP_resi1201__chainA_1,0.971,0.701,0.27
L87_33_3,mini_4gk3_model0_chainA_L87_resi1001__chainA_altB_1,1.07,0.807,0.263
L87_31_51,mini_4gk3_model0_chainA_L87_resi1001__chainA_altB_1,0.995,0.681,0.314
L87_4_171,mini_4gk3_model0_chainA_L87_resi1001__chainA_altB_1,0.964,0.634,0.33
L90_36_6,mini_4gk4_model0_chainA_L90_resi1001__chainA_altA_1,0.963,0.82,0.143
L90_33_106,mini_4gk4_model0_chainA_L90_resi1001__chainA_altA_1,0.954,0.799,0.155
L90_28_185,mini_4gk4_model0_chainA_L90_resi1001__chainA_altA_1,0.901,0.684,0.217
K85_28_260,mini_4gmx_model0_chainC_K85_resi1101__chainC_altA_1,1.08,0.492,0.588
K85_25_275,mini_4gmx_model0_chainC_K85_resi1101__chainC_altA_1,1.005,0.725,0.28
K85_12_167,mini_4gmx_model0_chainC_K85_resi1101__chainC_altA_1,0.994,0.612,0.382
51K_20_245,mini_4gpt_model0_chainC_51K_resi1101__chainC_altA_1,1.237,0.691,0.546
51K_16_245,mini_4gpt_model0_chainC_51K_resi1101__chainC_altA_1,1.048,0.571,0.477
51K_2_288,mini_4gpt_model0_chainC_51K_resi1101__chainC_altA_1,1.016,0.545,0.471
0RO_11_126,mini_4gq3_model0_chainA_0RO_resi601__chainA_altA_1,1.015,0.707,0.309
0RO_10_33,mini_4gq3_model0_chainA_0RO_resi601__chainA_altA_1,0.998,0.793,0.205
0RO_15_25,mini_4gq3_model0_chainA_0RO_resi601__chainA_altA_1,0.984,0.694,0.289
0XG_5_285,mini_4grb_model0_chainA_0XG_resi402__chainA_1,1.016,0.668,0.349
0XG_6_296,mini_4grb_model0_chainA_0XG_resi402__chainA_1,1.011,0.699,0.312
0XG_32_151,mini_4grb_model0_chainA_0XG_resi402__chainA_1,1.011,0.753,0.257
1FM_29_20,mini_4gs6_model0_chainA_1FM_resi611__chainA_altB_1,0.899,0.687,0.212
1FM_30_78,mini_4gs6_model0_chainA_1FM_resi611__chainA_altB_1,0.888,0.645,0.243
1FM_17_127,mini_4gs6_model0_chainA_1FM_resi611__chainA_altB_1,0.88,0.618,0.262
0YY_40_56,mini_4h3a_model0_chainB_0YY_resi301__chainB_1,1.016,0.728,0.288
0YY_9_258,mini_4h3a_model0_chainB_0YY_resi301__chainB_1,0.919,0.674,0.246
0YY_11_248,mini_4h3a_model0_chainB_0YY_resi301__chainB_1,0.871,0.565,0.307
10B_35_75,mini_4h3x_model0_chainA_10B_resi306__chainA_altB_1,0.886,0.612,0.274
10B_13_257,mini_4h3x_model0_chainA_10B_resi306__chainA_altB_1,0.882,0.596,0.286
10B_43_204,mini_4h3x_model0_chainA_10B_resi306__chainA_altB_1,0.864,0.652,0.211
10H_30_38,mini_4h7c_model0_chainA_10H_resi402__chainA_altB_1,1.337,0.789,0.548
10H_27_14,mini_4h7c_model0_chainA_10H_resi402__chainA_altB_1,1.267,0.773,0.494
10H_22_171,mini_4h7c_model0_chainA_10H_resi402__chainA_altB_1,1.213,0.778,0.435
04T_23_164,mini_4h80_model0_chainC_04T_resi501__chainC_altB_1,1.018,0.713,0.305
04T_21_62,mini_4h80_model0_chainC_04T_resi501__chainC_altB_1,0.944,0.634,0.31
04T_2_18,mini_4h80_model0_chainC_04T_resi501__chainC_altB_1,0.943,0.685,0.258
13W_42_55,mini_4ha5_model0_chainA_13W_resi502__chainA_1,1.084,0.763,0.321
13W_46_20,mini_4ha5_model0_chainA_13W_resi502__chainA_1,1.038,0.739,0.299
13W_48_3,mini_4ha5_model0_chainA_13W_resi502__chainA_1,1.015,0.688,0.326
15V_15_2,mini_4hge_model0_chainB_15V_resi1201__chainB_altB_1,1.149,0.788,0.362
15V_6_9,mini_4hge_model0_chainB_15V_resi1201__chainB_altB_1,1.125,0.711,0.414
15V_33_13,mini_4hge_model0_chainB_15V_resi1201__chainB_altB_1,1.093,0.792,0.301
0YO_1_12,mini_4hgl_model0_chainA_0YO_resi401__chainA_1,1.103,0.746,0.356
0YO_37_181,mini_4hgl_model0_chainA_0YO_resi401__chainA_1,1.08,0.753,0.327
0YO_31_25,mini_4hgl_model0_chainA_0YO_resi401__chainA_1,1.04,0.665,0.375
15G_9_16,mini_4hgs_model0_chainA_15G_resi401__chainA_1,1.039,0.785,0.254
15G_4_5,mini_4hgs_model0_chainA_15G_resi401__chainA_1,1.012,0.762,0.25
15G_13_224,mini_4hgs_model0_chainA_15G_resi401__chainA_1,0.998,0.808,0.19
18J_37_136,mini_4hjs_model0_chainA_18J_altA_resi201__chainA_altB_1,1.244,0.807,0.436
18J_38_53,mini_4hjs_model0_chainA_18J_altA_resi201__chainA_altB_1,1.24,0.779,0.46
18J_9_56,mini_4hjs_model0_chainA_18J_altA_resi201__chainA_altB_1,1.17,0.721,0.448
16W_4_114,mini_4hnf_model0_chainB_16W_resi301__chainB_1,1.056,0.716,0.34
16W_9_6,mini_4hnf_model0_chainB_16W_resi301__chainB_1,1.042,0.81,0.231
16W_40_219,mini_4hnf_model0_chainB_16W_resi301__chainB_1,1.005,0.694,0.31
19S_20_23,mini_4hvi_model0_chainA_19S_resi1201__chainA_1,1.122,0.67,0.452
19S_15_9,mini_4hvi_model0_chainA_19S_resi1201__chainA_1,1.041,0.614,0.426
19S_16_78,mini_4hvi_model0_chainA_19S_resi1201__chainA_1,1.026,0.639,0.387
1A4_22_85,mini_4hxr_model0_chainA_1A4_resi201__chainA_altA_1,1.205,0.713,0.492
1A4_7_16,mini_4hxr_model0_chainA_1A4_resi201__chainA_altA_1,1.056,0.616,0.439
1A4_11_33,mini_4hxr_model0_chainA_1A4_resi201__chainA_altA_1,1.046,0.574,0.472
1A3_39_259,mini_4hxs_model0_chainA_1A3_resi201__chainA_altB_1,1.031,0.789,0.241
1A3_43_83,mini_4hxs_model0_chainA_1A3_resi201__chainA_altB_1,1.007,0.801,0.205
1A3_32_288,mini_4hxs_model0_chainA_1A3_resi201__chainA_altB_1,1.006,0.791,0.215
1BJ_4_126,mini_4hys_model0_chainA_1BJ_resi401__chainA_1,1.176,0.753,0.423
1BJ_13_1,mini_4hys_model0_chainA_1BJ_resi401__chainA_1,1.0,0.791,0.209
1BJ_5_74,mini_4hys_model0_chainA_1BJ_resi401__chainA_1,0.995,0.642,0.354
0ZA_48_297,mini_4hzt_model0_chainA_0ZA_resi504__chainA_1,0.937,0.731,0.206
0ZA_40_53,mini_4hzt_model0_chainA_0ZA_resi504__chainA_1,0.924,0.667,0.256
0ZA_58_77,mini_4hzt_model0_chainA_0ZA_resi504__chainA_1,0.921,0.636,0.285
1B4_24_52,mini_4i0r_model0_chainA_1B4_resi701__chainA_altA_1,0.954,0.703,0.251
1B4_19_186,mini_4i0r_model0_chainA_1B4_resi701__chainA_altA_1,0.927,0.642,0.285
1B4_2_4,mini_4i0r_model0_chainA_1B4_resi701__chainA_altA_1,0.911,0.705,0.207
1B5_41_23,mini_4i0s_model0_chainA_1B5_resi701__chainA_altB_1,0.965,0.685,0.28
1B5_9_103,mini_4i0s_model0_chainA_1B5_resi701__chainA_altB_1,0.93,0.763,0.167
1B5_7_97,mini_4i0s_model0_chainA_1B5_resi701__chainA_altB_1,0.93,0.737,0.193
1B6_94_36,mini_4i0t_model0_chainA_1B6_resi701__chainA_altA_1,1.068,0.703,0.365
1B6_31_106,mini_4i0t_model0_chainA_1B6_resi701__chainA_altA_1,1.031,0.744,0.287
1B6_16_31,mini_4i0t_model0_chainA_1B6_resi701__chainA_altA_1,0.977,0.676,0.301
1CH_9_29,mini_4i11_model0_chainA_1CH_resi504__chainA_1,0.988,0.702,0.286
1CH_35_141,mini_4i11_model0_chainA_1CH_resi504__chainA_1,0.94,0.661,0.279
1CH_37_181,mini_4i11_model0_chainA_1CH_resi504__chainA_1,0.898,0.68,0.218
1D1_15_0,mini_4i5p_model0_chainA_1D1_resi401__chainA_altB_1,1.19,0.802,0.388
1D1_16_7,mini_4i5p_model0_chainA_1D1_resi401__chainA_altB_1,1.166,0.765,0.402
1D1_28_12,mini_4i5p_model0_chainA_1D1_resi401__chainA_altB_1,1.126,0.874,0.252
1DT_13_80,mini_4i6q_model0_chainA_1DT_resi1202__chainA_1,1.031,0.655,0.376
1DT_41_60,mini_4i6q_model0_chainA_1DT_resi1202__chainA_1,0.984,0.784,0.2
1DT_46_140,mini_4i6q_model0_chainA_1DT_resi1202__chainA_1,0.963,0.636,0.327
IR1_15_13,mini_4ibm_model0_chainB_IR1_resi1301__chainB_altA_1,1.278,0.753,0.525
IR1_7_3,mini_4ibm_model0_chainB_IR1_resi1301__chainB_altA_1,1.084,0.688,0.396
IR1_38_7,mini_4ibm_model0_chainB_IR1_resi1301__chainB_altA_1,1.034,0.667,0.367
T28_12_0,mini_4idt_model0_chainA_T28_resi701__chainA_altB_1,1.097,0.727,0.369
T28_30_2,mini_4idt_model0_chainA_T28_resi701__chainA_altB_1,1.014,0.71,0.304
T28_46_10,mini_4idt_model0_chainA_T28_resi701__chainA_altB_1,1.003,0.653,0.349
J94_42_271,mini_4ig3_model0_chainA_J94_resi609__chainA_altA_1,1.043,0.694,0.349
J94_8_9,mini_4ig3_model0_chainA_J94_resi609__chainA_altA_1,1.028,0.715,0.314
J94_5_19,mini_4ig3_model0_chainA_J94_resi609__chainA_altA_1,1.018,0.731,0.286
1FB_43_12,mini_4ihp_model0_chainA_1FB_resi601__chainA_altA_1,1.076,0.783,0.293
1FB_48_3,mini_4ihp_model0_chainA_1FB_resi601__chainA_altA_1,1.044,0.765,0.278
1FB_6_41,mini_4ihp_model0_chainA_1FB_resi601__chainA_altA_1,1.026,0.698,0.327
IR4_39_2,mini_4ir4_model0_chainA_IR4_resi2001__chainA_1,1.115,0.743,0.373
IR4_48_20,mini_4ir4_model0_chainA_IR4_resi2001__chainA_1,1.092,0.749,0.343
IR4_38_6,mini_4ir4_model0_chainA_IR4_resi2001__chainA_1,1.058,0.706,0.351
1HX_26_18,mini_4itj_model0_chainB_1HX_resi301__chainB_altB_1,1.143,0.653,0.49
1HX_19_15,mini_4itj_model0_chainB_1HX_resi301__chainB_altB_1,1.121,0.706,0.415
1HX_3_7,mini_4itj_model0_chainB_1HX_resi301__chainB_altB_1,1.066,0.74,0.325
1GM_9_4,mini_4iu7_model0_chainB_1GM_resi601__chainB_altB_1,1.175,0.762,0.413
1GM_6_11,mini_4iu7_model0_chainB_1GM_resi601__chainB_altB_1,1.167,0.736,0.431
1GM_20_53,mini_4iu7_model0_chainB_1GM_resi601__chainB_altB_1,1.159,0.682,0.477
1GS_28_44,mini_4iv4_model0_chainB_1GS_resi601__chainB_altB_1,1.059,0.644,0.415
1GS_39_43,mini_4iv4_model0_chainB_1GS_resi601__chainB_altB_1,1.055,0.64,0.415
1GS_3_10,mini_4iv4_model0_chainB_1GS_resi601__chainB_altB_1,1.018,0.665,0.353
1J5_10_10,mini_4iva_model0_chainA_1J5_resi1201__chainA_altC_1,1.108,0.775,0.333
1J5_7_5,mini_4iva_model0_chainA_1J5_resi1201__chainA_altC_1,1.023,0.754,0.269
1J5_29_8,mini_4iva_model0_chainA_1J5_resi1201__chainA_altC_1,0.957,0.737,0.22
1J6_3_220,mini_4ivc_model0_chainB_1J6_resi1201__chainB_1,1.062,0.763,0.299
1J6_32_20,mini_4ivc_model0_chainB_1J6_resi1201__chainB_1,0.988,0.666,0.322
1J6_44_13,mini_4ivc_model0_chainB_1J6_resi1201__chainB_1,0.985,0.599,0.386
15T_38_7,mini_4ivd_model0_chainA_15T_resi1201__chainA_1,0.993,0.744,0.249
15T_2_1,mini_4ivd_model0_chainA_15T_resi1201__chainA_1,0.97,0.731,0.239
15T_29_76,mini_4ivd_model0_chainA_15T_resi1201__chainA_1,0.964,0.726,0.238
1GU_40_14,mini_4iw6_model0_chainB_1GU_resi601__chainB_altA_1,1.007,0.718,0.29
1GU_41_0,mini_4iw6_model0_chainB_1GU_resi601__chainB_altA_1,0.947,0.684,0.263
1GU_44_18,mini_4iw6_model0_chainB_1GU_resi601__chainB_altA_1,0.938,0.588,0.35
IXE_27_19,mini_4ixe_model0_chainD_IXE_resi301__chainD_1,1.197,0.775,0.422
IXE_53_18,mini_4ixe_model0_chainD_IXE_resi301__chainD_1,1.192,0.777,0.415
IXE_3_145,mini_4ixe_model0_chainD_IXE_resi301__chainD_1,1.19,0.733,0.457
IXF_5_65,mini_4ixf_model0_chainX_IXF_resi302__chainX_altA_1,1.214,0.786,0.429
IXF_42_6,mini_4ixf_model0_chainX_IXF_resi302__chainX_altA_1,1.212,0.814,0.398
IXF_3_67,mini_4ixf_model0_chainX_IXF_resi302__chainX_altA_1,1.133,0.685,0.448
1JE_43_61,mini_4j02_model0_chainA_1JE_resi601__chainA_1,1.128,0.711,0.417
1JE_9_3,mini_4j02_model0_chainA_1JE_resi601__chainA_1,1.013,0.674,0.339
1JE_17_99,mini_4j02_model0_chainA_1JE_resi601__chainA_1,1.012,0.642,0.369
1HQ_32_188,mini_4j17_model0_chainA_1HQ_resi504__chainA_altA_1,0.925,0.679,0.247
1HQ_47_205,mini_4j17_model0_chainA_1HQ_resi504__chainA_altA_1,0.908,0.712,0.196
1HQ_1_235,mini_4j17_model0_chainA_1HQ_resi504__chainA_altA_1,0.902,0.703,0.199
1K0_49_197,mini_4j1p_model0_chainA_1K0_resi501__chainA_altA_1,1.05,0.666,0.384
1K0_48_265,mini_4j1p_model0_chainA_1K0_resi501__chainA_altA_1,0.973,0.77,0.203
1K0_35_218,mini_4j1p_model0_chainA_1K0_resi501__chainA_altA_1,0.908,0.714,0.193
AJ5_12_36,mini_4j3l_model0_chainA_AJ5_resi1204__chainA_altB_1,1.052,0.746,0.305
AJ5_29_18,mini_4j3l_model0_chainA_AJ5_resi1204__chainA_altB_1,1.027,0.743,0.284
AJ5_28_49,mini_4j3l_model0_chainA_AJ5_resi1204__chainA_altB_1,0.994,0.731,0.263
6B4_8_84,mini_4j5b_model0_chainA_6B4_resi301__chainA_altB_1,0.953,0.718,0.235
6B4_18_44,mini_4j5b_model0_chainA_6B4_resi301__chainA_altB_1,0.937,0.682,0.255
6B4_31_201,mini_4j5b_model0_chainA_6B4_resi301__chainA_altB_1,0.917,0.615,0.302
7B7_47_37,mini_4j5e_model0_chainX_7B7_resi301__chainX_altB_1,0.962,0.626,0.336
